"CODE","POLITICS","POPULATION","AGE25_PROPTN","AGE_MEDIAN","AGE50_PROPTN","POP_DENSITY","GDP","INFANT_MORT","DOCS","VAX_RATE","HEALTHCARE_BASIS","HEALTHCARE_COST","DEATH_RATE","OBS_TYPE"
"State278","UNSTABLE DEM",3462.62840657344,14.6367637963243,29.980229727258,37.3046900281003,481.333907166188,57.426166535332,12.6156622463518,19.8692426234015,60.1005270513826,"INSURANCE",4788.47417728697,6.4796217142322,"Train"
"State279","UNSTABLE DEM",NA,NA,36.3367714678904,42.7499380718698,NA,51.9693806788508,12.7621468487658,24.7029381842561,63.0735513550435,"INSURANCE",5050.38296015279,25.2211547882087,"Train"
"State280","UNSTABLE DEM",NA,14.8847777185705,32.0530482751528,40.4956358672978,NA,55.845451687219,NA,23.7821011417957,-99,"PRIVATE",14623.9977501101,20.8817882100235,"Test"
"State281","UNSTABLE DEM",1928.64823410257,15.5601715519688,36.1973912869902,NA,501.767679217745,NA,14.1533906192693,NA,62.4744739413679,"INSURANCE",5079.63974230169,19.2534524052702,"Train"
"State282","OTHER",1124.18771067939,13.7995060533958,34.7077440900762,39.7036833561773,492.245311927857,51.4024289149155,13.5693690356598,19.1083848927981,64.2080656551029,"PRIVATE",15075.1813873532,9.85226728547735,"Train"
"State283","STABLE DEM",2819.11787207923,15.4042428092402,34.4569792482902,39.2673647147574,486.222956558635,54.1633341994475,12.4951668493387,21.6466707514657,64.6519182381185,"FREE",NA,10.7195314567597,"Train"
"State284","UNSTABLE DEM",2864.23096943385,14.4408198155815,36.6226374644379,40.4044522605724,488.719568426382,60.2079253052213,15.0442295136291,23.7541015330329,57.3328403038741,"INSURANCE",5242.78464408235,16.9416087397173,"Train"
"State285","UNSTABLE DEM",2961.11590072755,15.3223791862291,NA,NA,502.121273451142,55.5243018437325,15.6955212127428,NA,NA,"FREE",NA,22.6363363412658,"Train"
"State286","OTHER",2034.56586128383,16.7665471235226,NA,43.9788581106692,480.626111988087,55.6507282101576,12.5344253549717,22.4371348379025,60.4148681056794,"INSURANCE",4934.47523608152,10.7570388106906,"Train"
"State287","STABLE DEM",1239.99296457872,18.34697656546,NA,40.6718634606727,493.99416903216,56.7431986438328,13.3574062004813,22.2337568649156,60.0278727589136,"INSURANCE",4827.15066148011,16.7332625354054,"Test"
"State288","STABLE DEM",7761.19976278103,NA,NA,40.9488614784609,502.8340209126,NA,NA,22.1334583459615,57.7083625895147,"PRIVATE",14987.9808721118,21.0960143261178,"Test"
"State289","UNSTABLE DEM",2642.42277976529,15.4360390010141,NA,NA,521.762154904742,NA,NA,22.570017150085,64.432450637663,"PRIVATE",14033.8976698885,28.3224623563978,"Test"
"State290","UNSTABLE DEM",1693.5665583811,17.6786706527526,34.1777170933041,-99,511.999494571318,NA,12.8823246949004,-99,-99,"FREE",NA,20.0887529568912,"Test"
"State291","STABLE DEM",6832.81194375947,12.8756820550529,NA,39.9113276238052,496.101907842174,57.7209837902442,16.5430781838827,27.8772236515191,56.5435275273739,"FREE",NA,24.5604354169276,"Train"
"State292","--",1134.30130011305,-99,34.5157908838611,40.3758128206655,NA,58.3054843118235,NA,19.9197259769451,NA,"INSURANCE",4967.08252135195,19.8985854955522,"Train"
"State293","OTHER",1437.84874350833,12.9814252389411,33.5618901462565,37.6643210268337,NA,NA,NA,25.4159077337411,59.016858698087,"PRIVATE",14833.9902806617,22.2227709904551,"Test"
"State294","UNSTABLE DEM",731.705674398964,18.1575153555382,33.9174486564887,40.4018049457557,494.005359356481,56.7166620602704,11.3266964558483,21.6621683872114,64.0901693481899,"INSURANCE",4794.14193589878,12.5831559245703,"Train"
"State295","STABLE DEM",4280.47055303427,16.7199619697859,35.5612102497308,NA,513.082600521413,NA,NA,23.9509039212441,61.454871781522,"FREE",NA,28.0882666338059,"Test"
"State296","STABLE DEM",NA,NA,30.5509266708537,40.7339789355452,502.325755043641,49.649976106615,14.430768207518,23.7192462417554,NA,"FREE",NA,21.478886682431,"Train"
"State297","UNSTABLE DEM",633.291193561831,15.7661234438565,NA,39.2876294041226,494.917858660386,57.6495365759085,14.0180297570579,23.6274795761495,-99,"PRIVATE",14986.6862131157,22.0239083397144,"Test"
"State298","--",2508.77943790731,-99,NA,38.8369296179182,NA,NA,NA,NA,54.679929513935,"PRIVATE",15558.2280671109,26.1825413586127,"Train"
"State299","STABLE DEM",4071.64690796962,13.6669316992775,NA,37.6294159367661,496.724736578061,61.8232839915223,16.2797758708164,23.9221005305858,60.1317332975329,"INSURANCE",5098.27098086056,20.9270344814443,"Train"
"State300","UNSTABLE DEM",2959.03122738521,13.9123749357623,NA,38.0258693463978,513.749483994521,NA,NA,26.6664664221019,NA,"FREE",NA,30.6080343160116,"Test"
"State301","STABLE DEM",3190.50562000697,11.6011747729858,NA,40.3798201882906,497.133470616286,58.8741470642268,15.5969116253075,22.0378467736751,59.7741928340599,"PRIVATE",14656.5874516643,17.9583547002675,"Train"
"State302","STABLE DEM",4718.40723102751,13.2605042916239,NA,36.7092591479047,491.146151396396,61.6914186466313,14.8723648015298,19.1081033858162,60.6408407178771,"INSURANCE",4999.92347295721,9.68610179680622,"Train"
"State303","STABLE DEM",1535.48365583398,12.7124439793541,NA,38.9634979227149,495.746541855102,59.5552195630743,17.6418845330353,26.0635314121097,61.0978378276353,"INSURANCE",5314.75637953878,19.7666434918279,"Train"
"State304","UNSTABLE DEM",3816.04019905223,14.1268595153584,NA,NA,526.173580784592,56.4633975927633,15.3117872867965,NA,NA,"INSURANCE",5049.46993873816,29.2602030004897,"Train"
"State305","OTHER",3802.62801307542,12.4977700057398,NA,38.7834427651268,494.812929634208,50.1665607536042,14.5269448238557,24.983234610836,56.2202118524204,"INSURANCE",4912.37931890461,20.7576921590855,"Train"
"State306","UNSTABLE DEM",4698.52844939079,9.30382437718112,NA,36.5360554747192,499.165197200416,60.7538266516343,16.8235122079619,22.1106234960114,53.337777671964,"INSURANCE",4957.9145135858,18.7156472029545,"Train"
"State307","UNSTABLE DEM",1015.9504747151,13.5737129171951,NA,40.9258535518032,491.765068110067,62.5073282122263,15.044523748614,21.4285163131136,63.1091529440666,"INSURANCE",4661.69345574696,13.7274447328421,"Train"
"State308","UNSTABLE DEM",4246.31332202303,NA,NA,37.9280577777622,507.455396460484,55.0315985995708,15.8592713041652,NA,NA,"INSURANCE",4906.01194961997,25.1312851827513,"Train"
"State309","OTHER",2710.19430355165,16.2738903435836,33.7950301944344,35.8478890934483,486.51570430471,52.2926170224442,12.7436223766763,23.237887268313,60.9369013922292,"PRIVATE",14917.5256257451,11.9309446604188,"Train"
"State310","STABLE DEM",1861.31883707711,NA,NA,NA,NA,44.2523344336202,13.9328605437633,27.6118490794546,63.6523808573208,"INSURANCE",5319.29747173919,22.1800214014129,"Train"
"State311","STABLE DEM",2482.50137650942,17.1255283488141,35.8732607674183,40.1745403799624,486.226237777583,48.8230734670987,13.3385266271905,27.6023936529214,61.1853746467401,"FREE",NA,18.3658518125072,"Test"
"State312","UNSTABLE DEM",3793.96379528327,NA,35.8270997302788,NA,510.756705061253,56.6745734778318,16.3444123949733,NA,56.9673938302863,"FREE",NA,27.6640945404945,"Train"
"State313","STABLE DEM",1470.96474425296,14.7170305043314,NA,38.890288540392,492.832247004642,54.6194989996708,12.3794050846986,20.9030828307988,57.2311917858547,"INSURANCE",5278.36709878181,14.3373498269916,"Train"
"State314","DICTATORSHIP",953.292790786089,14.6909694674423,NA,36.1144649638121,496.394319843149,53.1765475204413,14.9092745214424,26.6159799029537,58.9368871253012,"INSURANCE",5076.57766533588,21.1803020191199,"Test"
"State315","UNSTABLE DEM",NA,13.5616319679653,NA,-99,508.970809221293,53.25888921522,NA,-99,-99,"INSURANCE",5388.0551274026,21.9128116993339,"Test"
"State316","DICTATORSHIP",5595.87369788345,13.1777852148403,NA,44.6054950799583,499.883714861831,65.3933444245596,17.3660284854517,22.4931092211117,11,"INSURANCE",5102.4099730251,21.4481752289334,"Train"
"State317","STABLE DEM",5673.91882890968,NA,NA,41.5171729505867,503.128418229156,61.1187334191145,NA,21.9489447595269,NA,"FREE",NA,21.6500446479785,"Train"
"State318","DICTATORSHIP",1494.32115003192,NA,NA,40.4805599402838,NA,52.7643267756125,13.6991790940779,22.1468809200574,NA,"FREE",NA,25.3171771244252,"Train"
"State319","STABLE DEM",1222.08020560529,NA,NA,40.5008434768657,501.700019179244,NA,NA,27.7761128404217,51.4109695288838,"PRIVATE",14797.621532516,29.3283383033515,"Train"
"State320","OTHER",NA,15.256890379922,NA,39.9377509466648,NA,58.5796607899706,13.9888573828043,NA,57.8083348358931,"INSURANCE",4888.11081625013,17.5463331534272,"Train"
"State321","UNSTABLE DEM",716.226210890173,17.8709559272728,35.7942285921192,40.2986691213034,492.709241742983,55.9846334082203,11.519453858773,17.5666254628058,62.7522023905016,"PRIVATE",14982.5133727508,8.68823515242718,"Test"
"State322","UNSTABLE DEM",1825.61063626828,17.7421388767252,33.0760667885335,NA,505.244297173674,NA,NA,18.6368587027275,61.6107730421912,"INSURANCE",5095.53587888088,15.8266862729363,"Test"
"State323","UNSTABLE DEM",3573.25072743231,18.4174017527627,34.6726133159855,38.7158788034981,491.804398238402,62.0210693898822,13.7712539307224,23.3123286074657,62.4373126424976,"FREE",NA,16.4476469013642,"Test"
"State324","UNSTABLE DEM",2711.94033388778,13.1096493064736,32.9286894543802,35.1156943514211,497.446435652663,56.1519933033384,13.2470712476434,21.1695939375332,59.754845700328,"INSURANCE",4867.33286739859,14.0654589543759,"Train"
"State325","UNSTABLE DEM",3240.77005960743,NA,NA,27.7160451265154,NA,52.4554012593039,NA,20.0401756610805,-99,"FREE",NA,14.6891881022139,"Train"
"State326","UNSTABLE DEM",NA,12.6910594308837,34.4454771294411,37.3867492146553,NA,57.9879207921214,18.2006113296205,NA,54.7357176017294,"INSURANCE",4887.94796366945,29.3664049994943,"Test"
"State327","STABLE DEM",NA,14.4077849255531,34.9709466784619,41.906801896158,500.315035486531,NA,NA,19.214159512657,66.8977980165971,"INSURANCE",4885.72773953947,14.0444881172713,"Train"
"State328","UNSTABLE DEM",2645.59597732271,11.7180857084151,NA,33.5249388851772,NA,56.9336433382633,NA,22.2610044967563,NA,"INSURANCE",4811.71431787058,18.8765840525934,"Train"
"State329","UNSTABLE DEM",267.94923949661,NA,NA,40.3248895470639,500.917723443441,61.6522577988673,NA,23.8831358454496,NA,"FREE",NA,22.5156598990687,"Train"
"State330","UNSTABLE DEM",2157.33730708221,16.4632660056355,35.5049917256157,38.6194059983967,493.734906780008,63.381749065793,16.3686527861427,26.5361820631248,-99,"PRIVATE",15227.3939905021,21.0295824479835,"Train"
"State331","STABLE DEM",1185.13710641558,13.6745547102306,NA,37.0522380943585,499.058852271681,52.0943708350072,12.8319600280502,19.9840110878137,62.2585497113564,"INSURANCE",4646.64459976221,13.782727502256,"Test"
"State332","STABLE DEM",1369.83015319559,NA,32.3511475259994,-99,508.028355342515,NA,NA,-99,-99,"INSURANCE",4823.32862793197,20.4452325775968,"Train"
"State333","UNSTABLE DEM",2409.11771929583,15.3270974165663,37.089998737288,39.0592008042611,489.164569386584,50.189649714212,14.1264994693157,27.2923159632475,54.6089959055863,"INSURANCE",5173.85477311333,20.9107980176128,"Train"
"State334","STABLE DEM",5795.28291224591,11.4032047576192,29.1116990760011,35.7919428872478,499.869162077354,50.9576162642642,13.7837189124167,24.5718329090896,58.5972818252919,"PRIVATE",15367.2435240686,19.104318666735,"Train"
"State335","STABLE DEM",NA,17.969618308561,33.1636125719959,42.5257282760686,NA,57.1876949352224,11.7259477654275,21.3352075974446,NA,"INSURANCE",5044.7795878167,20.4584542926351,"Test"
"State336","OTHER",5549.55291327504,15.6013179181392,NA,36.6547234804106,492.033034556329,53.0250774783644,11.5719203018116,20.8605781712511,60.2254096708685,"FREE",NA,11.2174319243009,"Train"
"State337","UNSTABLE DEM",952.179971916248,14.3070174730671,NA,38.8887540720709,489.041949917116,60.4645637167698,16.0760742295792,21.7759364115501,59.4858638181762,"INSURANCE",4751.66182557563,12.5005057848348,"Train"
"State338","UNSTABLE DEM",3385.97069396287,16.0783041337705,NA,38.9322535024592,480.13670571408,56.8238767766264,11.3722689277098,19.4444180239678,61.3337798544845,"INSURANCE",4974.59868110486,6.05156301033913,"Train"
"State339","UNSTABLE DEM",587.907826673993,12.7346751645661,33.6717679683107,40.4926720152897,479.220397013405,62.9138590062271,14.7253274379101,20.0844798820375,-99,"FREE",NA,10.1284064055217,"Train"
"State340","UNSTABLE DEM",1557.63082440505,10.7278074137997,NA,38.6378460445714,487.59564086145,60.2597178573821,16.9626779496304,23.7649921032045,11,"INSURANCE",4921.260871379,14.4898557079239,"Train"
"State341","STABLE DEM",4786.0774930675,11.7950125766934,NA,37.5968962999305,496.427257251355,57.825297473914,17.1946684113515,24.8375380024049,54.6861039565978,"INSURANCE",5140.91575469028,20.1130476347599,"Train"
"State342","UNSTABLE DEM",2720.11469524246,14.0807715149941,NA,NA,518.30736907938,56.9623667587922,NA,23.3849968456063,NA,"INSURANCE",4520.26367501083,30.9866523649021,"Train"
"State343","DICTATORSHIP",3224.10701347439,13.9724301331094,NA,43.8154883473255,487.905487550406,61.8874052765802,17.7532202624843,24.4023408324254,59.3935695656302,"INSURANCE",4595.82400301802,18.8909257457699,"Train"
"State344","UNSTABLE DEM",2612.50520448886,NA,NA,35.3221652099938,NA,56.3035145302687,12.9309663136087,NA,55.8382756835829,"PRIVATE",14136.2213302303,21.3467378819118,"Test"
"State345","STABLE DEM",5854.55092544092,15.7972728322397,33.8103019790232,35.9968555096498,492.92267095234,51.2441321703412,14.142147313283,24.426790229691,59.3903507928042,"INSURANCE",4934.53620215838,16.5193114579679,"Train"
"State346","STABLE DEM",NA,NA,NA,37.9101706485082,502.451207756019,50.2530886257202,NA,24.001887673122,63.7614624188405,"PRIVATE",14394.3797363701,18.3636302911983,"Train"
"State347","STABLE DEM",1041.73370291785,15.339226793054,35.1815207030641,NA,NA,NA,13.7194873505553,22.1421552976351,11,"INSURANCE",4632.55503497504,19.7158208066386,"Train"
"State348","STABLE DEM",2119.37115655093,17.8997606046338,NA,40.3828473486199,514.160369419233,NA,NA,NA,59.4713707971624,"INSURANCE",5039.70766722673,29.7049561374504,"Test"
"State349","UNSTABLE DEM",1858.04464961368,NA,NA,NA,NA,NA,NA,NA,NA,NA,15366.017082673,17.4598141539538,"Train"
"State350","STABLE DEM",2719.92365350827,15.6732543920685,NA,36.6425664615732,486.147075342985,54.489124307242,12.8708335233092,26.224801711227,57.2558631396522,"INSURANCE",5345.04806741147,17.1886065252299,"Train"
"State351","STABLE DEM",2791.73989880941,15.9806306878095,NA,44.2074462930813,497.049029523566,56.2339777317853,11.4138028681974,19.3383255877714,56.69514941508,"INSURANCE",5101.66254830184,17.0260106031889,"Test"
"State352","DICTATORSHIP",3060.52804284738,14.1833579478895,32.0865975471149,39.5205891110922,510.16691218573,NA,13.5382282785822,NA,NA,"INSURANCE",5204.30430207244,20.7329856634563,"Train"
"State353","STABLE DEM",1938.46558969905,15.2906409946573,NA,37.8790804444319,496.854709343746,58.0347689755649,14.1410175246139,21.477727936402,64.7235071163456,"INSURANCE",4956.35088090391,13.8834916411561,"Train"
"State354","UNSTABLE DEM",NA,NA,31.7150022600935,39.9388553551123,512.122172659252,56.2737523747385,NA,24.1633350463418,56.8988732086937,"INSURANCE",4712.08501337652,27.2747768171459,"Train"
"State355","UNSTABLE DEM",4134.9036097935,15.9701731082473,NA,36.6821246321438,490.949972139604,60.2363356676936,13.3579195803182,21.3275700653914,58.2186158686646,"INSURANCE",5095.00115694342,12.2131571147661,"Train"
"State356","UNSTABLE DEM",2221.99980123894,14.8779900532784,32.9529240356036,NA,525.246945102018,NA,14.6366638407303,NA,32.7672377939013,"INSURANCE",4901.96217321524,43.8797758065668,"Test"
"State357","STABLE DEM",5019.96989200757,14.1043141878046,NA,38.8318318831624,498.150837702268,58.3065613237717,14.9724296263967,24.6893371981935,56.7729035375039,"PRIVATE",14619.295351322,21.4121991753924,"Test"
"State358","STABLE DEM",3900.07553349196,NA,NA,38.4671183145168,NA,62.8599411711052,15.6777473356846,NA,54.4879955930476,"PRIVATE",15175.3108007734,28.6026457627926,"Train"
"State359","UNSTABLE DEM",2790.774778902,NA,35.9626680637194,NA,511.224869502941,62.2385418466031,NA,26.1014138055418,57.9803694653588,"INSURANCE",5114.69752245464,27.8453039201114,"Train"
"State360","UNSTABLE DEM",NA,14.7922939760723,36.9605124465365,41.2863583349682,504.976354354671,60.7470716525151,NA,NA,-99,"FREE",NA,21.6291617656412,"Test"
"State361","OTHER",2436.14507088373,11.6870091964629,30.8541330254446,NA,506.837499924528,55.9145437329881,NA,24.4107386180484,NA,"INSURANCE",5574.43486539582,22.302047753858,"Train"
"State362","DICTATORSHIP",1984.22672720966,13.71607649862,34.5533136355204,41.4023890870067,NA,NA,13.0587987983001,NA,58.3828428232278,"INSURANCE",5089.00755309093,22.8246205656005,"Train"
"State363","STABLE DEM",4830.74079906716,11.5755929806901,NA,38.847705045345,476.472566791882,58.8745562918554,16.4817644053998,21.7243487855612,63.9247913658746,"INSURANCE",5502.28387081832,4.94482549066796,"Train"
"State364","DICTATORSHIP",4317.39315443855,11.9189965977453,NA,32.922700087067,496.930444711328,53.2610493779071,15.3080270910828,23.9281657367231,61.4269693911695,"INSURANCE",4866.63661249748,15.3293614627775,"Train"
"State365","UNSTABLE DEM",3777.67188559079,10.2089491247293,NA,39.3249253751952,485.00352123374,51.4922520347204,16.5505667281479,24.4985698194155,60.4723290330342,"INSURANCE",5094.03758671917,13.34705391305,"Train"
"State366","STABLE DEM",949.014176893337,13.5968793394234,NA,40.1575035119075,NA,NA,14.4528374634386,NA,68.7765060840895,"INSURANCE",5027.89133166421,19.2709458320088,"Test"
"State367","STABLE DEM",5211.06298378957,NA,NA,NA,NA,54.3894992646868,12.6417277954605,23.0073110610136,57.3964611848662,"INSURANCE",4913.09986981771,20.8639661162585,"Train"
"State368","STABLE DEM",1804.74400076262,12.6682799082596,33.4988853294314,37.9187261370108,NA,NA,15.0864979101583,21.8292053980858,NA,"INSURANCE",4997.87351779859,28.4997177351578,"Train"
"State369","STABLE DEM",NA,NA,35.6137143225963,40.9733929652564,501.194002338634,NA,17.180821594805,24.3984749788143,63.3514665242378,"INSURANCE",4856.85536490557,21.7824558304559,"Train"
"State370","UNSTABLE DEM",3529.16761490763,16.5047599259004,NA,45.1029440370011,496.907715754928,57.053614494366,13.2980220612295,19.5554807024587,62.9103000564695,"INSURANCE",5115.00440793249,16.5081848262505,"Train"
"State371","STABLE DEM",3992.26412877376,13.219075174495,NA,39.1407226536693,498.414233763818,55.6129244507079,12.9897618985977,19.2398649506938,61.1937691260107,"INSURANCE",5219.04209792266,14.0427318202542,"Test"
"State372","STABLE DEM",NA,NA,NA,NA,508.307031842608,57.0179036464184,17.0719259908449,24.7795556369271,62.5178127502855,"FREE",NA,22.5697123959756,"Train"
"State373","STABLE DEM",3652.78087875861,13.4799189188788,NA,38.6009206336866,491.46559132147,51.5678602157633,14.9996234257119,24.4950114512688,60.8652652802507,"INSURANCE",4752.85381099188,17.9138050207133,"Train"
"State374","UNSTABLE DEM",2551.9378765318,14.1459853524957,32.9693330381979,40.4615815708072,496.622723099037,51.178381030124,15.3205814020631,29.4150392932679,-99,"INSURANCE",5161.74827546098,27.7657101392869,"Train"
"State375","UNSTABLE DEM",6194.80224763125,14.0035083737088,NA,37.1691134525488,490.760774891818,60.2834546112985,16.5590172647875,28.3539589327762,51.176689053378,"INSURANCE",5336.65907690745,24.626373804226,"Train"
"State376","UNSTABLE DEM",6750.82349437681,10.400485920928,31.9335685773046,38.189303431132,497.463742510781,51.2239850537823,16.6595541968394,25.791366205251,56.1355094882358,"FREE",NA,21.2214339031907,"Train"
"State377","UNSTABLE DEM",NA,13.2259852340794,31.3458893714227,36.9927352853404,503.053381442631,NA,13.2084893949513,22.1647950267396,NA,"INSURANCE",5203.5515093823,19.8332444305385,"Train"
"State378","OTHER",2779.36739573321,11.6304262000243,NA,35.6006225146789,495.063729310512,55.8167353008128,14.9267914865662,24.0958129395738,58.1790583753864,"FREE",NA,16.523955057914,"Test"
"State379","UNSTABLE DEM",3019.82882942812,15.7305629151059,34.3367376041643,30.9213402259331,496.188696320839,56.7307836626303,12.8450913270598,19.8358131546395,61.6257043169224,"PRIVATE",15414.7781094317,9.77530687823111,"Test"
"State380","UNSTABLE DEM",2942.54312478539,NA,NA,34.3376283477723,501.606119810746,NA,12.5836726389144,NA,57.414790274247,"INSURANCE",4917.06970041984,15.2183112560082,"Train"
"State381","UNSTABLE DEM",3995.61090115458,11.3827420153952,NA,39.8945584700381,510.627667237728,NA,16.7158248122541,NA,NA,"PRIVATE",14367.0394245356,22.4493052248862,"Test"
"State382","--",1990.85680588308,-99,NA,41.0074276232854,NA,60.1409194773557,NA,NA,NA,"INSURANCE",5394.18216337087,13.699990524438,"Train"
"State383","UNSTABLE DEM",2930.81762115618,NA,NA,NA,NA,57.0757646115073,13.7400603015807,24.565608224076,58.1415077038349,"PRIVATE",14183.7289115907,24.2594835198976,"Train"
"State384","UNSTABLE DEM",3890.37364186999,18.2691301006685,33.8896831177551,40.5685295964843,485.66529868285,61.9657211013217,10.0780902140461,20.4928977424955,57.0432231169361,"INSURANCE",5056.46991629985,11.9276180081232,"Train"
"State385","UNSTABLE DEM",1239.65795623757,15.2775188735997,36.3654610288613,40.824475639498,496.385483429029,54.8740676944374,15.0553727668823,22.049050932115,61.8448555106074,"INSURANCE",5128.86356618412,17.5181139223399,"Train"
"State386","UNSTABLE DEM",3031.12133271113,13.9235395053653,NA,35.8411088059885,509.700219389047,NA,NA,NA,60.3865415536689,"PRIVATE",14876.4426369743,25.3061871478153,"Train"
"State387","STABLE DEM",3720.83920690281,15.3640887616823,33.0344030732315,41.6942937203395,483.405587145102,60.5831233044104,15.5319488516245,22.4728439935891,60.9407686221284,"PRIVATE",15192.980201497,13.1688240388696,"Train"
"State388","UNSTABLE DEM",1695.54333305857,14.3765319534016,NA,37.2708210937315,487.967726836142,57.4545114441932,12.2105793973253,17.9850483153492,-99,"INSURANCE",5056.41514612437,5.18919785369325,"Train"
"State389","STABLE DEM",2304.31470765599,16.6590372101664,34.8769666451163,39.1885547842287,490.316011809155,58.2268086904764,12.5588725664242,25.2804925231274,55.0213908193723,"INSURANCE",4679.6682968146,19.392860312766,"Train"
"State390","STABLE DEM",483.278914464292,11.1549479247402,33.8416470877524,36.1785191784264,486.428468522379,61.4402593156979,16.1911629124184,21.8884467314353,63.4278762005299,"FREE",NA,10.1006948927794,"Test"
"State391","OTHER",4297.23927847404,NA,NA,38.8202739491989,508.376336893208,NA,12.8449322050406,NA,60.0590454596783,"INSURANCE",5018.05120151093,17.1536528928635,"Test"
"State392","STABLE DEM",NA,16.0309041553537,34.410503292153,42.3330259074085,NA,58.1704971950773,14.9406065371411,NA,59.1738033223844,"INSURANCE",4973.93594025067,24.3389340583915,"Test"
"State393","STABLE DEM",1470.71412848353,14.3964295554274,36.5869506832877,NA,505.024213337139,NA,NA,22.4314567992682,63.3630892440122,"FREE",NA,23.2397781164244,"Test"
"State394","STABLE DEM",2232.09213716365,NA,28.523493837443,43.5725990380509,NA,52.0723604088687,12.3451313562669,21.8869242727065,NA,"INSURANCE",5388.83680874775,19.2659476106456,"Train"
"State395","OTHER",2552.43189578538,NA,35.3907521427139,NA,508.749693826437,NA,14.6821599665396,25.1277825478821,11,"INSURANCE",4591.85587349216,26.5053003775532,"Train"
"State396","STABLE DEM",2153.0239435436,16.7230239917717,33.9507014157153,40.6243692076169,496.899790823963,54.9123634316318,13.8120436068273,24.739326135058,60.0842373908768,"INSURANCE",5142.38653390773,20.4682495447958,"Train"
"State397","UNSTABLE DEM",1728.35902343805,13.8429269930015,NA,38.4428019610785,488.234466485421,55.5224294769224,13.8666494185603,21.9152681561383,53.4580735917489,"INSURANCE",4800.33283286706,15.3154035982015,"Train"
"State398","UNSTABLE DEM",NA,13.2274328034639,31.472547474548,NA,502.88293713834,53.86859989304,13.0032007317591,23.4494247585201,NA,"FREE",NA,21.2335779295776,"Train"
"State399","STABLE DEM",6449.96485407734,15.6246581224779,35.9853567167151,40.4178506175774,482.813441147873,52.5012473256095,10.7527934966107,17.1051384672569,59.3304326361259,"PRIVATE",14854.1731094846,4.03573194993622,"Train"
"State400","STABLE DEM",4838.68814217312,19.8300893620446,38.1665962104632,42.1686765501924,485.77920611889,51.7203265918977,11.0781375503099,19.4643433453961,66.7127898049588,"PRIVATE",15506.7683090483,6.69442950267728,"Test"
"State401","STABLE DEM",782.349734866733,NA,NA,NA,509.304592887298,52.9606398811285,11.052676026122,23.009184973827,NA,"INSURANCE",4868.52761805808,21.497668088736,"Train"
"State402","UNSTABLE DEM",4240.71258905066,15.1503238593225,33.058871540658,35.2489008180351,496.196578052469,53.1834423311717,13.0131040727153,20.3750774236176,65.0000609713479,"INSURANCE",4927.89887327326,10.8001049218254,"Test"
"State403","OTHER",1315.3965446731,NA,NA,42.4790406036518,500.777112193606,NA,12.0910286302747,NA,57.5342373609889,"PRIVATE",15096.111380984,15.0286335196919,"Test"
"State404","STABLE DEM",1357.51985426878,13.0958943105456,NA,39.2443330688981,495.090450922072,66.3262654853631,13.7659390107716,17.2761696933981,56.6124896588753,"INSURANCE",5096.76645039061,11.7706916095525,"Train"
"State405","OTHER",NA,NA,30.7535790769435,37.5003241138522,505.62829860079,61.6648469500135,15.2311825892276,NA,53.544535962117,"INSURANCE",4939.14930566632,22.0675749966929,"Test"
"State406","UNSTABLE DEM",1239.33975324289,12.8588336348061,NA,37.8645061272635,496.837278095341,59.1094904249114,13.5514273027586,22.2899965312213,52.4733724680128,"FREE",NA,18.8530298214515,"Train"
"State407","STABLE DEM",6370.88680116883,12.2377739469398,NA,NA,NA,57.8768247461327,NA,18.0077959284863,58.2328051056785,"INSURANCE",5047.59163169219,12.7417039671672,"Train"
"State408","STABLE DEM",1447.27126866251,16.3302229071039,NA,39.7961071334826,488.130181994777,56.9284256630049,15.7908733362527,27.5516605154726,60.2926739149714,"PRIVATE",15080.0425440555,19.272588753826,"Train"
"State409","STABLE DEM",476.791439964094,14.3689256755027,NA,-99,NA,52.6919085827338,NA,-99,-99,"INSURANCE",4741.6562183113,15.245005049077,"Test"
"State410","UNSTABLE DEM",319.19814828265,16.3301987557851,32.6736961950752,38.4506398301174,491.375519952519,51.9855558286433,14.3765837907547,27.2358663752182,-99,"FREE",NA,20.0292857908183,"Train"
"State411","STABLE DEM",2137.26963146608,12.7149084190483,NA,43.9804468037141,494.606215923474,61.8078871602717,17.7949639620474,26.0425336788019,60.9412519662302,"INSURANCE",5163.63915302759,22.110295246312,"Train"
"State412","DICTATORSHIP",4690.12311288826,NA,35.2956626325072,NA,502.575176171052,60.095612177978,NA,18.9464588676904,58.0829207224057,"INSURANCE",5325.96227042122,17.5618758748215,"Test"
"State413","STABLE DEM",4299.58924752608,16.7992235088906,NA,37.831626721869,488.854355579931,57.4987812988547,13.3253738905844,26.4365402052347,58.2431001330832,"INSURANCE",5095.2991260565,19.7978482514508,"Test"
"State414","STABLE DEM",NA,17.668091088307,35.4946015246183,39.9047352575723,516.425693023103,NA,NA,20.5063243832091,35.0611985153239,"PRIVATE",15609.6797852907,33.9050480184167,"Train"
"State415","UNSTABLE DEM",NA,14.1821002001931,32.8042834827372,37.8775606530258,504.232837942536,NA,13.9046919761357,NA,61.1582819422141,"INSURANCE",4455.74042581009,20.9106446542623,"Train"
"State416","OTHER",1462.64387682368,14.0171221775748,NA,36.6137336175817,489.741603039491,61.1807127783639,13.2628381370743,21.4372737485978,57.6553328361997,"INSURANCE",5245.81435995722,14.0051281240289,"Train"
